Customer segment,Year,Seasonal,Weekday Name,Sales Price,Comp Price,MRP,COG,inflation rate,Demand Score,discount rate,Inventory levels,Govt regulations,Expiry days
2,2019,9,Sunday,9.69,9.11,11.55,4.81,1.7,1.08,18,195.94,11.6,58
2,2019,9,Monday,14.91,13.95,17.35,6.89,1.7,1.17,19,188.93,11.6,39
2,2019,9,Tuesday,11.11,11.66,13.91,6.43,1.7,0.16,5,187.75,11.6,60
3,2019,9,Wednesday,10.81,10.62,13.39,5.26,1.7,9.58,14,179.09,11.6,30
3,2019,9,Thursday,9.75,10.04,12.14,4.16,1.7,2.84,11,176.42,11.6,59
3,2019,9,Friday,9.24,9.82,10.8,5.33,1.7,0.97,8,174.09,11.6,89
2,2019,9,Saturday,11.32,12.23,13.45,6.4,1.7,7.75,16,167.75,11.6,55
2,2019,9,Sunday,13.32,12.08,15.74,7.58,1.7,1.78,12,158.76,11.6,34
1,2019,9,Monday,14.05,12.73,17.8,5.75,1.7,6.74,5,153.42,11.6,43
2,2019,9,Tuesday,9.28,8.36,10.82,4.82,1.7,5.48,14,144.09,11.6,33
3,2019,9,Wednesday,11.88,11.89,15.19,4.95,1.7,5.11,6,139.59,11.6,68
3,2019,9,Thursday,14.55,14.64,17.04,8.62,1.7,2.32,12,133.26,11.6,81
1,2019,9,Friday,11.05,10.68,14.08,6.52,1.7,1.85,14,125.93,11.6,84
3,2019,9,Saturday,13.1,12.35,16.16,7.51,1.7,2.75,5,120.59,11.6,75
1,2019,9,Sunday,9.42,9.41,10.89,4.69,1.7,11.17,5,109.91,11.6,82
2,2019,9,Monday,9.23,8.69,11.32,5.1,1.7,5.23,5,106.58,11.6,70
1,2019,9,Tuesday,9.88,9.49,12.62,5.84,1.7,5.12,19,101.24,11.6,35
1,2019,9,Wednesday,11.5,11.2,14.49,6.52,1.7,2.5,11,99.24,11.6,62
2,2019,9,Thursday,12.62,11.87,14.66,7.37,1.7,1.01,7,93.24,11.6,64
1,2019,9,Friday,12.32,13.2,14.97,5.25,1.7,6.61,12,87.74,11.6,42
1,2019,9,Saturday,13.11,12.06,15.38,6.81,1.7,4.75,8,83.08,11.6,65
3,2019,9,Sunday,12.85,11.59,15.32,6.8,1.7,3.5,16,76.08,11.6,81
1,2019,9,Monday,11.85,10.93,14.15,5.9,1.7,0.57,11,72.57,11.6,79
3,2019,10,Tuesday,14.69,13.41,17.98,7.24,1.8,0.34,17,70.57,11.6,59
3,2019,10,Wednesday,18.14,16.39,22.95,10.45,1.8,8.76,15,59.23,11.6,74
2,2019,10,Thursday,16.29,16.68,19.73,7.46,1.8,0.73,19,54.05,11.6,78
1,2019,10,Friday,17.1,15.55,20.12,8.7,1.8,5.29,14,49.05,11.6,51
1,2019,10,Saturday,16.63,17.09,19.83,8.01,1.8,9.22,19,41.71,11.6,78
2,2019,10,Sunday,12.81,12.83,15.13,6.77,1.8,4.85,11,37.87,11.6,71
2,2019,10,Monday,11.38,12.17,13.4,5.45,1.8,3.16,19,33.87,11.6,88
1,2019,10,Tuesday,13.1,13.77,16.72,6.31,1.8,6.24,15,265,11.6,54
